start,end,cid,word,score_base,score_comb,dtw_cost,win
5,64,80,哥哥,0.36357733607292175,0.36357733607292175,,30
50,79,131,我們兩個,0.22192174196243286,0.22192174196243286,,30
95,134,51,公園,0.3394840359687805,0.3394840359687805,,30
120,149,91,回答,0.25302404165267944,0.25302404165267944,,30
135,204,203,玩,0.36992567777633667,0.36992567777633667,,30
200,239,144,放學,0.305692583322525,0.305692583322525,,30
225,264,80,哥哥,0.2558295726776123,0.2558295726776123,,30
250,354,269,跳繩,0.6779608130455017,0.6779608130455017,,30
335,374,78,告訴(牠),0.28190669417381287,0.28190669417381287,,30
355,414,115,幫助,0.7329585552215576,0.7329585552215576,,30
400,469,224,算,0.4525781273841858,0.4525781273841858,,30
465,494,78,告訴(牠),0.23841404914855957,0.23841404914855957,,30
480,519,3,一,0.3015139698982239,0.3015139698982239,,30
500,529,289,雞肉,0.2694571018218994,0.2694571018218994,,30
515,554,32,二,0.3833613991737366,0.3833613991737366,,30
540,599,13,三,0.8338117003440857,0.8338117003440857,,30
585,644,87,四,0.7842730283737183,0.7842730283737183,,30
625,684,35,五,0.7392131090164185,0.7392131090164185,,30
665,714,52,六,0.7436041831970215,0.7436041831970215,,30
700,749,10,七,0.7972157001495361,0.7972157001495361,,30
735,794,50,八,0.8292755484580994,0.8292755484580994,,30
775,814,29,九,0.2301206886768341,0.2301206886768341,,30
805,864,63,十,0.5158246755599976,0.5158246755599976,,30
845,874,64,十一,0.2534709572792053,0.2534709572792053,,30
855,884,63,十,0.35517334938049316,0.35517334938049316,,30
865,894,64,十一,0.25669366121292114,0.25669366121292114,,30
875,914,63,十,0.38967442512512207,0.38967442512512207,,30
895,924,65,十二,0.26093459129333496,0.26093459129333496,,30
905,954,32,二,0.37650102376937866,0.37650102376937866,,30
935,994,224,算,0.4058842658996582,0.4058842658996582,,30
980,1029,33,二十,0.36618947982788086,0.36618947982788086,,30
1015,1074,21,下一個我,0.5221049785614014,0.5221049785614014,,30
1055,1139,269,跳繩,0.671683132648468,0.671683132648468,,30
1120,1159,80,哥哥,0.380333811044693,0.380333811044693,,30
1145,1214,116,幫我,0.8486481308937073,0.8486481308937073,,30
1200,1254,224,算,0.49798449873924255,0.49798449873924255,,30
1235,1294,34,二十一,0.3812166452407837,0.3812166452407837,,30
1280,1309,284,開始,0.38853853940963745,0.38853853940963745,,30
1290,1319,49,全部,0.29848742485046387,0.29848742485046387,,30
1300,1359,224,算,0.5062105059623718,0.5062105059623718,,30
1340,1369,15,三十,0.2881588935852051,0.2881588935852051,,30
1350,1399,13,三,0.5149804949760437,0.5149804949760437,,30
1380,1409,176,水壺,0.28030717372894287,0.28030717372894287,,30
1390,1469,269,跳繩,0.6743791103363037,0.6743791103363037,,30
1455,1524,278,連續,0.5118474960327148,0.5118474960327148,,30
1510,1549,41,他,0.36821407079696655,0.36821407079696655,,30
1530,1589,224,算,0.43898189067840576,0.43898189067840576,,30
1575,1644,278,連續,0.44204819202423096,0.44204819202423096,,30
1630,1679,88,四十,0.49831825494766235,0.49831825494766235,,30
1665,1714,36,五十,0.41400790214538574,0.41400790214538574,,30
1705,1744,53,六十,0.22386783361434937,0.22386783361434937,,30
1740,1769,259,貴,0.4287033677101135,0.4287033677101135,,30
1755,1784,224,算,0.48122355341911316,0.48122355341911316,,30
1770,1819,209,百,0.5339269638061523,0.5339269638061523,,30
1805,1874,106,完,0.6155918836593628,0.6155918836593628,,30
1855,1884,173,比賽,0.2312980443239212,0.2312980443239212,,30
1865,1924,280,遵守,0.2244299054145813,0.2244299054145813,,30
