start,end,cid,word,score_base,score_comb,dtw_cost,win
20,59,100,妹妹,0.4164319634437561,0.4164319634437561,,30
40,69,252,誰,0.22926464676856995,0.22926464676856995,,30
60,109,131,我們兩個,0.26272740960121155,0.26272740960121155,,30
90,139,51,公園,0.3429297208786011,0.3429297208786011,,30
135,189,146,散步,0.2520633339881897,0.2520633339881897,,30
175,204,45,你們,0.2960062026977539,0.2960062026977539,,30
185,214,132,手提袋,0.24592359364032745,0.24592359364032745,,30
200,279,113,常常,0.5177002549171448,0.5177002549171448,,30
280,329,300,鳥,0.31585508584976196,0.31585508584976196,,30
315,344,244,著急,0.27779120206832886,0.27779120206832886,,30
325,354,267,跑步,0.20271173119544983,0.20271173119544983,,30
350,379,197,爸爸,0.2244373857975006,0.2244373857975006,,30
395,434,174,毛,0.24493096768856049,0.24493096768856049,,30
420,449,244,著急,0.27964335680007935,0.27964335680007935,,30
435,484,52,六,0.43549853563308716,0.43549853563308716,,30
500,529,300,鳥,0.2158738225698471,0.2158738225698471,,30
535,574,244,著急,0.2924894690513611,0.2924894690513611,,30
570,654,71,可以,0.44141048192977905,0.44141048192977905,,30
635,664,137,打羽球,0.21742643415927887,0.21742643415927887,,30
645,684,10,七,0.4379228949546814,0.4379228949546814,,30
670,709,244,著急,0.32937487959861755,0.32937487959861755,,30
700,739,246,蛋,0.27189508080482483,0.27189508080482483,,30
720,749,193,炒,0.27539879083633423,0.27539879083633423,,30
730,759,269,跳繩,0.2120622992515564,0.2120622992515564,,30
740,799,71,可以,0.3617273271083832,0.3617273271083832,,30
780,809,300,鳥,0.26732051372528076,0.26732051372528076,,30
795,824,204,玩飛盤,0.20817779004573822,0.20817779004573822,,30
815,844,300,鳥,0.24781185388565063,0.24781185388565063,,30
830,899,84,問,0.4297981858253479,0.4297981858253479,,30
910,949,244,著急,0.2856983542442322,0.2856983542442322,,30
930,969,246,蛋,0.26890861988067627,0.26890861988067627,,30
975,1004,78,告訴(牠),0.268563449382782,0.268563449382782,,30
985,1014,244,著急,0.2194926142692566,0.2194926142692566,,30
995,1064,162,會不會,0.5551528930664062,0.5551528930664062,,30
1055,1084,41,他,0.20804931223392487,0.20804931223392487,,30
1065,1114,91,回答,0.487431138753891,0.487431138753891,,30
1105,1134,205,番茄,0.2138988971710205,0.2138988971710205,,30
1115,1144,162,會不會,0.2695794105529785,0.2695794105529785,,30
1125,1164,205,番茄,0.310507595539093,0.310507595539093,,30
1170,1209,291,食物,0.2294185906648636,0.2294185906648636,,30
1195,1244,40,今天,0.41157007217407227,0.41157007217407227,,30
1230,1269,131,我們兩個,0.270521342754364,0.270521342754364,,30
1250,1279,293,香,0.2230089008808136,0.2230089008808136,,30
1265,1304,244,著急,0.2927703857421875,0.2927703857421875,,30
1285,1364,173,比賽,0.6349375247955322,0.6349375247955322,,30
1350,1379,266,跑,0.24790987372398376,0.24790987372398376,,30
1370,1419,202,猜,0.32565295696258545,0.32565295696258545,,30
1405,1434,116,幫我,0.3819323778152466,0.3819323778152466,,30
1420,1459,277,這兩個,0.30998629331588745,0.30998629331588745,,30
1440,1469,116,幫我,0.36014145612716675,0.36014145612716675,,30
1465,1524,252,誰,0.3131848871707916,0.3131848871707916,,30
1505,1534,127,懂,0.2349267303943634,0.2349267303943634,,30
1515,1554,173,比賽,0.335582971572876,0.335582971572876,,30
