start,end,cid,word,score_base,score_comb,dtw_cost,win
15,44,100,妹妹,0.36329376697540283,0.36329376697540283,,30
20,59,100,妹妹,0.4164319634437561,0.4164319634437561,,30
25,54,100,妹妹,0.4113641381263733,0.4113641381263733,,30
30,59,100,妹妹,0.409753680229187,0.409753680229187,,30
35,64,100,妹妹,0.3627735376358032,0.3627735376358032,,30
40,69,252,誰,0.22926464676856995,0.22926464676856995,,30
60,109,131,我們兩個,0.26272740960121155,0.26272740960121155,,30
65,94,131,我們兩個,0.26259392499923706,0.26259392499923706,,30
70,99,131,我們兩個,0.26272740960121155,0.26272740960121155,,30
75,104,131,我們兩個,0.25602033734321594,0.25602033734321594,,30
80,109,131,我們兩個,0.2420804351568222,0.2420804351568222,,30
90,139,51,公園,0.3429297208786011,0.3429297208786011,,30
95,124,51,公園,0.33144843578338623,0.33144843578338623,,30
100,129,51,公園,0.3429297208786011,0.3429297208786011,,30
105,134,51,公園,0.3290019631385803,0.3290019631385803,,30
110,139,51,公園,0.2619444727897644,0.2619444727897644,,30
115,144,51,公園,0.20018935203552246,0.20018935203552246,,30
135,189,146,散步,0.2520633339881897,0.2520633339881897,,30
140,169,146,散步,0.21093904972076416,0.21093904972076416,,30
145,174,146,散步,0.2059912532567978,0.2059912532567978,,30
150,179,146,散步,0.23992450535297394,0.23992450535297394,,30
155,184,146,散步,0.24306799471378326,0.24306799471378326,,30
160,189,146,散步,0.24339210987091064,0.24339210987091064,,30
170,199,132,手提袋,0.23493850231170654,0.23493850231170654,,30
175,204,45,你們,0.2960062026977539,0.2960062026977539,,30
180,209,132,手提袋,0.25075623393058777,0.25075623393058777,,30
185,214,132,手提袋,0.24592359364032745,0.24592359364032745,,30
190,219,45,你們,0.2051832675933838,0.2051832675933838,,30
195,224,25,不可以,0.2178516387939453,0.2178516387939453,,30
200,279,113,常常,0.5177002549171448,0.5177002549171448,,30
205,234,113,常常,0.40259578824043274,0.40259578824043274,,30
210,239,113,常常,0.44822490215301514,0.44822490215301514,,30
215,244,113,常常,0.45755547285079956,0.45755547285079956,,30
220,249,113,常常,0.49679628014564514,0.49679628014564514,,30
225,254,113,常常,0.5024451017379761,0.5024451017379761,,30
230,259,113,常常,0.5177002549171448,0.5177002549171448,,30
235,264,113,常常,0.4902515709400177,0.4902515709400177,,30
240,269,113,常常,0.4773901700973511,0.4773901700973511,,30
245,274,113,常常,0.4697370231151581,0.4697370231151581,,30
250,279,113,常常,0.3702741265296936,0.3702741265296936,,30
280,329,300,鳥,0.31585508584976196,0.31585508584976196,,30
285,314,300,鳥,0.31059980392456055,0.31059980392456055,,30
290,319,300,鳥,0.2866847515106201,0.2866847515106201,,30
295,324,300,鳥,0.2623021900653839,0.2623021900653839,,30
300,329,300,鳥,0.22823788225650787,0.22823788225650787,,30
315,344,244,著急,0.27779120206832886,0.27779120206832886,,30
320,349,244,著急,0.2255253791809082,0.2255253791809082,,30
325,354,267,跑步,0.20271173119544983,0.20271173119544983,,30
330,359,195,煮,0.20125366747379303,0.20125366747379303,,30
345,374,197,爸爸,0.2160772681236267,0.2160772681236267,,30
350,379,197,爸爸,0.2244373857975006,0.2244373857975006,,30
355,384,197,爸爸,0.2078610062599182,0.2078610062599182,,30
395,434,174,毛,0.24493096768856049,0.24493096768856049,,30
400,429,174,毛,0.22478416562080383,0.22478416562080383,,30
405,434,174,毛,0.24493096768856049,0.24493096768856049,,30
410,439,244,著急,0.2349788248538971,0.2349788248538971,,30
415,444,244,著急,0.274953156709671,0.274953156709671,,30
420,449,244,著急,0.27964335680007935,0.27964335680007935,,30
425,454,195,煮,0.20616337656974792,0.20616337656974792,,30
430,459,132,手提袋,0.21056348085403442,0.21056348085403442,,30
435,484,52,六,0.43549853563308716,0.43549853563308716,,30
440,469,52,六,0.4144415855407715,0.4144415855407715,,30
445,474,52,六,0.43549853563308716,0.43549853563308716,,30
450,479,52,六,0.4256465435028076,0.4256465435028076,,30
455,484,52,六,0.40274226665496826,0.40274226665496826,,30
460,489,52,六,0.3553227186203003,0.3553227186203003,,30
495,524,300,鳥,0.21376700699329376,0.21376700699329376,,30
500,529,300,鳥,0.2158738225698471,0.2158738225698471,,30
505,534,300,鳥,0.20716816186904907,0.20716816186904907,,30
530,559,244,著急,0.2749391198158264,0.2749391198158264,,30
535,574,244,著急,0.2924894690513611,0.2924894690513611,,30
540,569,244,著急,0.2258663773536682,0.2258663773536682,,30
545,574,244,著急,0.21479532122612,0.21479532122612,,30
570,654,71,可以,0.44141048192977905,0.44141048192977905,,30
575,604,71,可以,0.3620281219482422,0.3620281219482422,,30
580,609,71,可以,0.4065929055213928,0.4065929055213928,,30
585,614,71,可以,0.4352957308292389,0.4352957308292389,,30
590,619,71,可以,0.44141048192977905,0.44141048192977905,,30
595,624,71,可以,0.43865740299224854,0.43865740299224854,,30
600,629,71,可以,0.4378548860549927,0.4378548860549927,,30
605,634,71,可以,0.43987053632736206,0.43987053632736206,,30
610,639,71,可以,0.43647903203964233,0.43647903203964233,,30
615,644,71,可以,0.42214301228523254,0.42214301228523254,,30
620,649,71,可以,0.3867022395133972,0.3867022395133972,,30
625,654,71,可以,0.32927873730659485,0.32927873730659485,,30
630,659,71,可以,0.22249439358711243,0.22249439358711243,,30
635,664,137,打羽球,0.21742643415927887,0.21742643415927887,,30
640,669,10,七,0.36846715211868286,0.36846715211868286,,30
645,684,10,七,0.4379228949546814,0.4379228949546814,,30
650,679,10,七,0.42261967062950134,0.42261967062950134,,30
655,684,10,七,0.36790525913238525,0.36790525913238525,,30
660,689,10,七,0.31619781255722046,0.31619781255722046,,30
665,694,244,著急,0.31053104996681213,0.31053104996681213,,30
670,709,244,著急,0.32937487959861755,0.32937487959861755,,30
675,704,244,著急,0.31112778186798096,0.31112778186798096,,30
680,709,244,著急,0.28808706998825073,0.28808706998825073,,30
685,714,244,著急,0.2454482913017273,0.2454482913017273,,30
695,724,246,蛋,0.22780480980873108,0.22780480980873108,,30
700,739,246,蛋,0.27189508080482483,0.27189508080482483,,30
705,734,246,蛋,0.2315763682126999,0.2315763682126999,,30
710,739,246,蛋,0.21679101884365082,0.21679101884365082,,30
715,744,193,炒,0.26827117800712585,0.26827117800712585,,30
720,749,193,炒,0.27539879083633423,0.27539879083633423,,30
725,754,193,炒,0.2647523581981659,0.2647523581981659,,30
730,759,269,跳繩,0.2120622992515564,0.2120622992515564,,30
735,764,71,可以,0.2821033000946045,0.2821033000946045,,30
740,799,71,可以,0.3617273271083832,0.3617273271083832,,30
745,774,71,可以,0.3571056127548218,0.3571056127548218,,30
750,779,71,可以,0.3599960505962372,0.3599960505962372,,30
755,784,71,可以,0.3609938621520996,0.3609938621520996,,30
760,789,71,可以,0.3617273271083832,0.3617273271083832,,30
765,794,71,可以,0.35718056559562683,0.35718056559562683,,30
770,799,71,可以,0.324634850025177,0.324634850025177,,30
775,804,300,鳥,0.2742377519607544,0.2742377519607544,,30
780,809,300,鳥,0.26732051372528076,0.26732051372528076,,30
785,814,300,鳥,0.24484923481941223,0.24484923481941223,,30
790,819,204,玩飛盤,0.20552662014961243,0.20552662014961243,,30
795,824,204,玩飛盤,0.20817779004573822,0.20817779004573822,,30
810,839,300,鳥,0.22914859652519226,0.22914859652519226,,30
815,844,300,鳥,0.24781185388565063,0.24781185388565063,,30
820,849,300,鳥,0.2437238246202469,0.2437238246202469,,30
825,854,84,問,0.2764289379119873,0.2764289379119873,,30
830,899,84,問,0.4297981858253479,0.4297981858253479,,30
835,864,84,問,0.40650054812431335,0.40650054812431335,,30
840,869,84,問,0.4297981858253479,0.4297981858253479,,30
845,874,84,問,0.4285508990287781,0.4285508990287781,,30
850,879,84,問,0.417533814907074,0.417533814907074,,30
855,884,84,問,0.4049653708934784,0.4049653708934784,,30
860,889,84,問,0.3773461580276489,0.3773461580276489,,30
865,894,84,問,0.34448570013046265,0.34448570013046265,,30
870,899,84,問,0.2561339735984802,0.2561339735984802,,30
905,934,244,著急,0.25971922278404236,0.25971922278404236,,30
910,949,244,著急,0.2856983542442322,0.2856983542442322,,30
915,944,244,著急,0.27127477526664734,0.27127477526664734,,30
920,949,244,著急,0.20073850452899933,0.20073850452899933,,30
925,954,246,蛋,0.25223129987716675,0.25223129987716675,,30
930,969,246,蛋,0.26890861988067627,0.26890861988067627,,30
935,964,246,蛋,0.23169372975826263,0.23169372975826263,,30
940,969,246,蛋,0.22312083840370178,0.22312083840370178,,30
970,999,78,告訴(牠),0.2644439935684204,0.2644439935684204,,30
975,1004,78,告訴(牠),0.268563449382782,0.268563449382782,,30
980,1009,78,告訴(牠),0.2500481903553009,0.2500481903553009,,30
985,1014,244,著急,0.2194926142692566,0.2194926142692566,,30
990,1019,244,著急,0.21422240138053894,0.21422240138053894,,30
995,1064,162,會不會,0.5551528930664062,0.5551528930664062,,30
1000,1029,162,會不會,0.5333415269851685,0.5333415269851685,,30
1005,1034,162,會不會,0.5551528930664062,0.5551528930664062,,30
1010,1039,162,會不會,0.5419893860816956,0.5419893860816956,,30
1015,1044,162,會不會,0.5141589641571045,0.5141589641571045,,30
1020,1049,162,會不會,0.5017164945602417,0.5017164945602417,,30
1025,1054,162,會不會,0.4653717875480652,0.4653717875480652,,30
1030,1059,162,會不會,0.4439457654953003,0.4439457654953003,,30
1035,1064,162,會不會,0.38565921783447266,0.38565921783447266,,30
1055,1084,41,他,0.20804931223392487,0.20804931223392487,,30
1065,1114,91,回答,0.487431138753891,0.487431138753891,,30
1070,1099,91,回答,0.4698266386985779,0.4698266386985779,,30
1075,1104,91,回答,0.487431138753891,0.487431138753891,,30
1080,1109,91,回答,0.45770734548568726,0.45770734548568726,,30
1085,1114,91,回答,0.25822940468788147,0.25822940468788147,,30
1105,1134,205,番茄,0.2138988971710205,0.2138988971710205,,30
1110,1139,205,番茄,0.23735199868679047,0.23735199868679047,,30
1115,1144,162,會不會,0.2695794105529785,0.2695794105529785,,30
1120,1149,162,會不會,0.2720148265361786,0.2720148265361786,,30
1125,1164,205,番茄,0.310507595539093,0.310507595539093,,30
1130,1159,205,番茄,0.2972945272922516,0.2972945272922516,,30
1135,1164,205,番茄,0.2570111155509949,0.2570111155509949,,30
1170,1209,291,食物,0.2294185906648636,0.2294185906648636,,30
1175,1204,291,食物,0.22747208178043365,0.22747208178043365,,30
1180,1209,291,食物,0.2294185906648636,0.2294185906648636,,30
1190,1219,291,食物,0.20691737532615662,0.20691737532615662,,30
1195,1244,40,今天,0.41157007217407227,0.41157007217407227,,30
1200,1229,40,今天,0.3969965875148773,0.3969965875148773,,30
1205,1234,40,今天,0.41157007217407227,0.41157007217407227,,30
1210,1239,40,今天,0.40021318197250366,0.40021318197250366,,30
1215,1244,40,今天,0.3705524206161499,0.3705524206161499,,30
1220,1249,40,今天,0.2956443727016449,0.2956443727016449,,30
1225,1254,43,他們兩個,0.22050991654396057,0.22050991654396057,,30
1230,1269,131,我們兩個,0.270521342754364,0.270521342754364,,30
1235,1264,131,我們兩個,0.26895976066589355,0.26895976066589355,,30
1240,1269,131,我們兩個,0.270521342754364,0.270521342754364,,30
1245,1274,131,我們兩個,0.26705402135849,0.26705402135849,,30
1250,1279,293,香,0.2230089008808136,0.2230089008808136,,30
1255,1284,293,香,0.20825418829917908,0.20825418829917908,,30
1260,1289,244,著急,0.23365554213523865,0.23365554213523865,,30
1265,1304,244,著急,0.2927703857421875,0.2927703857421875,,30
1270,1299,244,著急,0.28516435623168945,0.28516435623168945,,30
1275,1304,244,著急,0.2927703857421875,0.2927703857421875,,30
1280,1309,173,比賽,0.222237229347229,0.222237229347229,,30
1285,1364,173,比賽,0.6349375247955322,0.6349375247955322,,30
1290,1319,173,比賽,0.3400242328643799,0.3400242328643799,,30
1295,1324,173,比賽,0.3985235095024109,0.3985235095024109,,30
1300,1329,173,比賽,0.42296433448791504,0.42296433448791504,,30
1305,1334,173,比賽,0.43513715267181396,0.43513715267181396,,30
1310,1339,173,比賽,0.5970800518989563,0.5970800518989563,,30
1315,1344,173,比賽,0.6349375247955322,0.6349375247955322,,30
1320,1349,173,比賽,0.6031042337417603,0.6031042337417603,,30
1325,1354,173,比賽,0.5842025876045227,0.5842025876045227,,30
1330,1359,173,比賽,0.5048848986625671,0.5048848986625671,,30
1335,1364,173,比賽,0.31130802631378174,0.31130802631378174,,30
1340,1369,266,跑,0.22835411131381989,0.22835411131381989,,30
1345,1374,266,跑,0.2428981363773346,0.2428981363773346,,30
1350,1379,266,跑,0.24790987372398376,0.24790987372398376,,30
1370,1419,202,猜,0.32565295696258545,0.32565295696258545,,30
1375,1404,202,猜,0.3100157082080841,0.3100157082080841,,30
1380,1409,202,猜,0.32565295696258545,0.32565295696258545,,30
1385,1414,202,猜,0.3165457844734192,0.3165457844734192,,30
1390,1419,202,猜,0.29302752017974854,0.29302752017974854,,30
1395,1424,202,猜,0.2598166763782501,0.2598166763782501,,30
1400,1429,116,幫我,0.35201752185821533,0.35201752185821533,,30
1405,1434,116,幫我,0.3819323778152466,0.3819323778152466,,30
1410,1439,116,幫我,0.347967267036438,0.347967267036438,,30
1415,1444,277,這兩個,0.30672597885131836,0.30672597885131836,,30
1420,1459,277,這兩個,0.30998629331588745,0.30998629331588745,,30
1425,1454,277,這兩個,0.28121647238731384,0.28121647238731384,,30
1430,1459,277,這兩個,0.2531123459339142,0.2531123459339142,,30
1435,1464,277,這兩個,0.21292731165885925,0.21292731165885925,,30
1440,1469,116,幫我,0.36014145612716675,0.36014145612716675,,30
1460,1489,252,誰,0.24153348803520203,0.24153348803520203,,30
1465,1524,252,誰,0.3131848871707916,0.3131848871707916,,30
1470,1499,252,誰,0.30930382013320923,0.30930382013320923,,30
1475,1504,252,誰,0.3131848871707916,0.3131848871707916,,30
1480,1509,252,誰,0.29290688037872314,0.29290688037872314,,30
1485,1514,252,誰,0.29340729117393494,0.29340729117393494,,30
1490,1519,252,誰,0.28352823853492737,0.28352823853492737,,30
1495,1524,252,誰,0.2657657265663147,0.2657657265663147,,30
1500,1529,293,香,0.25232911109924316,0.25232911109924316,,30
1505,1534,127,懂,0.2349267303943634,0.2349267303943634,,30
1510,1539,173,比賽,0.2877279818058014,0.2877279818058014,,30
1515,1554,173,比賽,0.335582971572876,0.335582971572876,,30
1520,1549,173,比賽,0.32988375425338745,0.32988375425338745,,30
1525,1554,173,比賽,0.335582971572876,0.335582971572876,,30
