start,end,cid,word,score_base,score_comb,dtw_cost,win
0,29,54,六百元,0.25577640533447266,0.25577640533447266,,30
5,44,289,雞肉,0.30758100748062134,0.30758100748062134,,30
10,39,289,雞肉,0.27474892139434814,0.27474892139434814,,30
15,44,289,雞肉,0.22472301125526428,0.22472301125526428,,30
20,49,289,雞肉,0.21407447755336761,0.21407447755336761,,30
25,54,144,放學,0.22387637197971344,0.22387637197971344,,30
70,109,242,菜,0.2679857015609741,0.2679857015609741,,30
75,104,242,菜,0.2577618956565857,0.2577618956565857,,30
80,109,242,菜,0.2679857015609741,0.2679857015609741,,30
85,114,242,菜,0.2300083339214325,0.2300083339214325,,30
90,119,243,菜市場,0.24356508255004883,0.24356508255004883,,30
95,159,243,菜市場,0.2716153860092163,0.2716153860092163,,30
100,129,243,菜市場,0.24231718480587006,0.24231718480587006,,30
105,134,243,菜市場,0.24713514745235443,0.24713514745235443,,30
110,139,243,菜市場,0.25510895252227783,0.25510895252227783,,30
115,144,243,菜市場,0.2710022032260895,0.2710022032260895,,30
120,149,243,菜市場,0.2716153860092163,0.2716153860092163,,30
125,154,243,菜市場,0.25642073154449463,0.25642073154449463,,30
130,159,243,菜市場,0.231326624751091,0.231326624751091,,30
135,164,243,菜市場,0.2438509166240692,0.2438509166240692,,30
140,169,61,動物(到處跑),0.31448227167129517,0.31448227167129517,,30
145,174,242,菜,0.24272526800632477,0.24272526800632477,,30
150,189,242,菜,0.3218795359134674,0.3218795359134674,,30
155,184,242,菜,0.31994158029556274,0.31994158029556274,,30
160,189,242,菜,0.24587538838386536,0.24587538838386536,,30
170,199,176,水壺,0.22824911773204803,0.22824911773204803,,30
175,204,176,水壺,0.22164058685302734,0.22164058685302734,,30
195,224,113,常常,0.3133973479270935,0.3133973479270935,,30
200,259,113,常常,0.467692106962204,0.467692106962204,,30
205,234,113,常常,0.4536435008049011,0.4536435008049011,,30
210,239,113,常常,0.467692106962204,0.467692106962204,,30
215,244,113,常常,0.4597553312778473,0.4597553312778473,,30
220,249,113,常常,0.44844764471054077,0.44844764471054077,,30
225,254,113,常常,0.430453896522522,0.430453896522522,,30
230,259,113,常常,0.37412190437316895,0.37412190437316895,,30
235,264,113,常常,0.32116150856018066,0.32116150856018066,,30
250,279,246,蛋,0.20090144872665405,0.20090144872665405,,30
345,374,242,菜,0.22141297161579132,0.22141297161579132,,30
350,379,242,菜,0.26016682386398315,0.26016682386398315,,30
355,384,242,菜,0.24387502670288086,0.24387502670288086,,30
360,389,243,菜市場,0.24370145797729492,0.24370145797729492,,30
365,429,243,菜市場,0.2521766424179077,0.2521766424179077,,30
370,399,243,菜市場,0.2378738969564438,0.2378738969564438,,30
375,404,243,菜市場,0.23963676393032074,0.23963676393032074,,30
380,409,243,菜市場,0.24092267453670502,0.24092267453670502,,30
385,414,243,菜市場,0.24116218090057373,0.24116218090057373,,30
390,419,243,菜市場,0.24116243422031403,0.24116243422031403,,30
395,424,243,菜市場,0.2409110963344574,0.2409110963344574,,30
400,429,243,菜市場,0.232060968875885,0.232060968875885,,30
405,434,243,菜市場,0.2161729633808136,0.2161729633808136,,30
415,444,172,每星期,0.23566937446594238,0.23566937446594238,,30
420,469,172,每星期,0.5279533267021179,0.5279533267021179,,30
425,454,172,每星期,0.4921942949295044,0.4921942949295044,,30
430,459,172,每星期,0.5279533267021179,0.5279533267021179,,30
435,464,172,每星期,0.5219669938087463,0.5219669938087463,,30
440,469,172,每星期,0.47906044125556946,0.47906044125556946,,30
445,474,172,每星期,0.4313352406024933,0.4313352406024933,,30
450,479,16,三次,0.4384550154209137,0.4384550154209137,,30
455,514,16,三次,0.7189884781837463,0.7189884781837463,,30
460,489,16,三次,0.674786388874054,0.674786388874054,,30
465,494,16,三次,0.7189884781837463,0.7189884781837463,,30
470,499,16,三次,0.7178668975830078,0.7178668975830078,,30
475,504,16,三次,0.7023473978042603,0.7023473978042603,,30
480,509,16,三次,0.6751301288604736,0.6751301288604736,,30
485,514,16,三次,0.6028606295585632,0.6028606295585632,,30
490,519,16,三次,0.4406091868877411,0.4406091868877411,,30
505,534,231,給我,0.23840373754501343,0.23840373754501343,,30
510,539,231,給我,0.23493123054504395,0.23493123054504395,,30
515,544,144,放學,0.22284752130508423,0.22284752130508423,,30
520,549,301,鳳梨,0.2195189893245697,0.2195189893245697,,30
525,554,301,鳳梨,0.2265833616256714,0.2265833616256714,,30
530,589,153,星期日,0.8436502814292908,0.8436502814292908,,30
535,564,153,星期日,0.4605286121368408,0.4605286121368408,,30
540,569,153,星期日,0.6324576735496521,0.6324576735496521,,30
545,574,153,星期日,0.7691500186920166,0.7691500186920166,,30
550,579,153,星期日,0.8436502814292908,0.8436502814292908,,30
555,584,153,星期日,0.8181130290031433,0.8181130290031433,,30
560,589,153,星期日,0.7483609914779663,0.7483609914779663,,30
565,594,153,星期日,0.6381966471672058,0.6381966471672058,,30
570,609,81,唯一,0.4147087633609772,0.4147087633609772,,30
575,604,81,唯一,0.41404324769973755,0.41404324769973755,,30
580,609,81,唯一,0.3518587350845337,0.3518587350845337,,30
585,614,81,唯一,0.21940183639526367,0.21940183639526367,,30
595,624,220,空,0.35951143503189087,0.35951143503189087,,30
600,649,220,空,0.47974082827568054,0.47974082827568054,,30
605,634,220,空,0.40496399998664856,0.40496399998664856,,30
610,639,220,空,0.47974082827568054,0.47974082827568054,,30
615,644,220,空,0.3743836283683777,0.3743836283683777,,30
620,649,220,空,0.3505900502204895,0.3505900502204895,,30
625,654,220,空,0.28088274598121643,0.28088274598121643,,30
630,659,163,有,0.2732347249984741,0.2732347249984741,,30
635,664,163,有,0.21396076679229736,0.21396076679229736,,30
680,709,287,陪去,0.20754919946193695,0.20754919946193695,,30
685,824,287,陪去,0.6903340220451355,0.6903340220451355,,30
690,719,287,陪去,0.2060444951057434,0.2060444951057434,,30
695,724,287,陪去,0.2520197927951813,0.2520197927951813,,30
700,729,38,人,0.23501195013523102,0.23501195013523102,,30
705,734,38,人,0.23352760076522827,0.23352760076522827,,30
710,739,287,陪去,0.2548660337924957,0.2548660337924957,,30
715,744,287,陪去,0.20572532713413239,0.20572532713413239,,30
720,749,287,陪去,0.21359136700630188,0.21359136700630188,,30
725,754,287,陪去,0.29553553462028503,0.29553553462028503,,30
730,759,287,陪去,0.31494003534317017,0.31494003534317017,,30
735,764,287,陪去,0.3365256190299988,0.3365256190299988,,30
740,769,287,陪去,0.3532294034957886,0.3532294034957886,,30
745,774,287,陪去,0.36031293869018555,0.36031293869018555,,30
750,779,287,陪去,0.3811669945716858,0.3811669945716858,,30
755,784,287,陪去,0.4258366525173187,0.4258366525173187,,30
760,789,287,陪去,0.5453637838363647,0.5453637838363647,,30
765,794,287,陪去,0.6130380630493164,0.6130380630493164,,30
770,799,287,陪去,0.6587241291999817,0.6587241291999817,,30
775,804,287,陪去,0.6853547692298889,0.6853547692298889,,30
780,809,287,陪去,0.6833256483078003,0.6833256483078003,,30
785,814,287,陪去,0.6903340220451355,0.6903340220451355,,30
790,819,287,陪去,0.6886459589004517,0.6886459589004517,,30
795,824,287,陪去,0.659320592880249,0.659320592880249,,30
800,829,287,陪去,0.5159128904342651,0.5159128904342651,,30
805,834,287,陪去,0.4418763518333435,0.4418763518333435,,30
810,859,172,每星期,0.5539414882659912,0.5539414882659912,,30
815,844,172,每星期,0.5399559736251831,0.5399559736251831,,30
820,849,172,每星期,0.5539414882659912,0.5539414882659912,,30
825,854,172,每星期,0.514275074005127,0.514275074005127,,30
830,859,172,每星期,0.43683189153671265,0.43683189153671265,,30
835,864,7,一次,0.5287255048751831,0.5287255048751831,,30
840,899,7,一次,0.6869151592254639,0.6869151592254639,,30
845,874,7,一次,0.6785495281219482,0.6785495281219482,,30
850,879,7,一次,0.6869151592254639,0.6869151592254639,,30
855,884,7,一次,0.6646243333816528,0.6646243333816528,,30
860,889,7,一次,0.6309391856193542,0.6309391856193542,,30
865,894,7,一次,0.5429468154907227,0.5429468154907227,,30
870,899,7,一次,0.2978275716304779,0.2978275716304779,,30
940,969,243,菜市場,0.2047780603170395,0.2047780603170395,,30
945,994,243,菜市場,0.2554663121700287,0.2554663121700287,,30
950,979,243,菜市場,0.22976692020893097,0.22976692020893097,,30
955,984,243,菜市場,0.2554663121700287,0.2554663121700287,,30
960,989,243,菜市場,0.23776187002658844,0.23776187002658844,,30
965,994,243,菜市場,0.2280968427658081,0.2280968427658081,,30
970,999,243,菜市場,0.2114812135696411,0.2114812135696411,,30
980,1009,196,熱鬧,0.31021273136138916,0.31021273136138916,,30
985,1034,196,熱鬧,0.36951586604118347,0.36951586604118347,,30
990,1019,196,熱鬧,0.36502307653427124,0.36502307653427124,,30
995,1024,196,熱鬧,0.36951586604118347,0.36951586604118347,,30
1000,1029,196,熱鬧,0.35360780358314514,0.35360780358314514,,30
1005,1034,196,熱鬧,0.31938332319259644,0.31938332319259644,,30
1010,1039,196,熱鬧,0.26705706119537354,0.26705706119537354,,30
1015,1044,121,很,0.30744028091430664,0.30744028091430664,,30
1020,1079,121,很,0.538767397403717,0.538767397403717,,30
1025,1054,121,很,0.5322664380073547,0.5322664380073547,,30
1030,1059,121,很,0.538767397403717,0.538767397403717,,30
1035,1064,121,很,0.515846312046051,0.515846312046051,,30
1040,1069,121,很,0.4808478355407715,0.4808478355407715,,30
1045,1074,121,很,0.4348328113555908,0.4348328113555908,,30
1050,1079,121,很,0.33203285932540894,0.33203285932540894,,30
1055,1084,121,很,0.23732104897499084,0.23732104897499084,,30
1060,1089,204,玩飛盤,0.2774301767349243,0.2774301767349243,,30
1065,1094,204,玩飛盤,0.281436949968338,0.281436949968338,,30
1090,1119,154,昨天,0.24519634246826172,0.24519634246826172,,30
1095,1124,291,食物,0.2668014168739319,0.2668014168739319,,30
1100,1139,291,食物,0.3572425842285156,0.3572425842285156,,30
1105,1134,291,食物,0.29122212529182434,0.29122212529182434,,30
1110,1139,291,食物,0.3572425842285156,0.3572425842285156,,30
1115,1144,291,食物,0.28721943497657776,0.28721943497657776,,30
1120,1149,74,各式各樣,0.23894116282463074,0.23894116282463074,,30
1125,1194,74,各式各樣,0.35931193828582764,0.35931193828582764,,30
1130,1159,74,各式各樣,0.2736896276473999,0.2736896276473999,,30
1135,1164,74,各式各樣,0.2837398052215576,0.2837398052215576,,30
1140,1169,74,各式各樣,0.3023281693458557,0.3023281693458557,,30
1145,1174,74,各式各樣,0.33501899242401123,0.33501899242401123,,30
1150,1179,74,各式各樣,0.3550403416156769,0.3550403416156769,,30
1155,1184,74,各式各樣,0.35931193828582764,0.35931193828582764,,30
1160,1189,74,各式各樣,0.3511243164539337,0.3511243164539337,,30
1165,1194,74,各式各樣,0.3350881338119507,0.3350881338119507,,30
1170,1199,74,各式各樣,0.23028096556663513,0.23028096556663513,,30
1185,1214,144,放學,0.2610412538051605,0.2610412538051605,,30
1190,1219,144,放學,0.23545092344284058,0.23545092344284058,,30
1200,1229,242,菜,0.21257761120796204,0.21257761120796204,,30
1205,1254,242,菜,0.3404107391834259,0.3404107391834259,,30
1210,1239,242,菜,0.2957209050655365,0.2957209050655365,,30
1215,1244,242,菜,0.3404107391834259,0.3404107391834259,,30
