start,end,cid,word,score_base,score_comb,dtw_cost,win
15,64,98,奶奶,0.29053589701652527,0.29053589701652527,,30
55,94,201,狗,0.26224416494369507,0.26224416494369507,,30
80,109,163,有,0.2966569662094116,0.2966569662094116,,30
90,129,23,不,0.5192822813987732,0.5192822813987732,,30
115,144,267,跑步,0.22323811054229736,0.22323811054229736,,30
140,179,199,牠,0.23647227883338928,0.23647227883338928,,30
165,224,188,活潑,0.6517159342765808,0.6517159342765808,,30
205,254,236,聰明,0.29701146483421326,0.29701146483421326,,30
275,334,222,站起來,0.5394343137741089,0.5394343137741089,,30
315,384,93,坐下,0.579951286315918,0.579951286315918,,30
365,424,90,回家,0.5262792110443115,0.5262792110443115,,30
410,459,72,台灣手語,0.5742034912109375,0.5742034912109375,,30
440,489,275,這三個,0.29525232315063477,0.29525232315063477,,30
475,514,249,見到,0.5766227841377258,0.5766227841377258,,30
500,559,127,懂,0.4313220977783203,0.4313220977783203,,30
545,584,255,豐盛,0.2917118966579437,0.2917118966579437,,30
580,609,125,想,0.2604069709777832,0.2604069709777832,,30
625,664,236,聰明,0.3863936960697174,0.3863936960697174,,30
650,679,78,告訴(牠),0.2937149107456207,0.2937149107456207,,30
660,699,164,有沒有,0.2860948443412781,0.2860948443412781,,30
680,749,262,贏,0.4978283643722534,0.4978283643722534,,30
