start,end,cid,word,score_base,score_comb,dtw_cost,win
5,64,142,換,0.47098085284233093,0.47098085284233093,,30
45,134,18,上課,0.6273195743560791,0.6273195743560791,,30
115,164,142,換,0.4089397192001343,0.4089397192001343,,30
145,184,129,我們,0.3341655135154724,0.3341655135154724,,30
170,199,5,一星期,0.29406866431236267,0.29406866431236267,,30
180,249,93,坐下,0.5774439573287964,0.5774439573287964,,30
235,294,142,換,0.7642707824707031,0.7642707824707031,,30
275,314,129,我們,0.34706223011016846,0.34706223011016846,,30
305,344,133,手語,0.31122058629989624,0.31122058629989624,,30
335,404,104,學,0.3917087912559509,0.3917087912559509,,30
385,414,280,遵守,0.20526355504989624,0.20526355504989624,,30
395,424,36,五十,0.22522151470184326,0.22522151470184326,,30
415,464,133,手語,0.32925981283187866,0.32925981283187866,,30
450,509,104,學,0.46937793493270874,0.46937793493270874,,30
490,569,285,開心,0.4386919438838959,0.4386919438838959,,30
555,584,173,比賽,0.31015390157699585,0.31015390157699585,,30
570,629,133,手語,0.3845898509025574,0.3845898509025574,,30
650,714,86,喜歡,0.25375205278396606,0.25375205278396606,,30
695,724,127,懂,0.2910122871398926,0.2910122871398926,,30
710,769,173,比賽,0.3019179403781891,0.3019179403781891,,30
