start,end,cid,word,score_base,score_comb,dtw_cost,win
65,124,120,弟弟,0.40817129611968994,0.40817129611968994,,30
110,159,9,一起,0.318315327167511,0.318315327167511,,30
145,184,51,公園,0.23043963313102722,0.23043963313102722,,30
165,224,204,玩飛盤,0.5890448689460754,0.5890448689460754,,30
245,274,68,原來,0.21294787526130676,0.21294787526130676,,30
260,329,100,妹妹,0.43308138847351074,0.43308138847351074,,30
310,349,9,一起,0.31329146027565,0.31329146027565,,30
330,389,297,騎腳踏車,0.48185715079307556,0.48185715079307556,,30
375,414,57,再見,0.4058123230934143,0.4058123230934143,,30
400,459,144,放學,0.35815268754959106,0.35815268754959106,,30
445,484,68,原來,0.2635142505168915,0.2635142505168915,,30
470,509,197,爸爸,0.2359086573123932,0.2359086573123932,,30
495,544,9,一起,0.3360641598701477,0.3360641598701477,,30
525,609,183,洗碗,0.629787802696228,0.629787802696228,,30
595,634,144,放學,0.2863878309726715,0.2863878309726715,,30
670,709,9,一起,0.33260297775268555,0.33260297775268555,,30
690,779,136,打掃,0.6812772154808044,0.6812772154808044,,30
775,804,129,我們,0.24292677640914917,0.24292677640914917,,30
785,834,45,你們,0.2866957187652588,0.2866957187652588,,30
815,844,57,再見,0.38285747170448303,0.38285747170448303,,30
825,884,117,幸福,0.5033726692199707,0.5033726692199707,,30
865,924,73,吃,0.3388512134552002,0.3388512134552002,,30
