start,end,cid,word,score_base,score_comb,dtw_cost,win
15,54,124,情形,0.24250173568725586,0.24250173568725586,,30
35,64,226,約會,0.26804661750793457,0.26804661750793457,,30
45,74,159,晚餐,0.3505587577819824,0.3505587577819824,,30
55,84,225,約,0.532509982585907,0.532509982585907,,30
65,104,159,晚餐,0.4174056947231293,0.4174056947231293,,30
90,159,255,豐盛,0.4703136086463928,0.4703136086463928,,30
155,184,159,晚餐,0.20935633778572083,0.20935633778572083,,30
165,224,299,魚,0.3302783668041229,0.3302783668041229,,30
210,259,257,豬肉,0.5707108974456787,0.5707108974456787,,30
245,294,242,菜,0.37338098883628845,0.37338098883628845,,30
285,324,163,有,0.2529604136943817,0.2529604136943817,,30
320,349,112,工作,0.2197946012020111,0.2197946012020111,,30
335,364,108,家人,0.2549069821834564,0.2549069821834564,,30
345,384,276,這些,0.3070251941680908,0.3070251941680908,,30
365,404,45,你們,0.2778908610343933,0.2778908610343933,,30
430,479,168,棒,0.33862170577049255,0.33862170577049255,,30
465,494,108,家人,0.2473699450492859,0.2473699450492859,,30
480,509,159,晚餐,0.20953962206840515,0.20953962206840515,,30
495,544,108,家人,0.3138314485549927,0.3138314485549927,,30
530,559,167,松鼠,0.24209436774253845,0.24209436774253845,,30
