start,end,cid,word,score_base,score_comb,dtw_cost,win
10,39,124,情形,0.2086767703294754,0.2086767703294754,,30
25,54,226,約會,0.3280394673347473,0.3280394673347473,,30
35,64,225,約,0.5150463581085205,0.5150463581085205,,30
45,84,159,晚餐,0.433965265750885,0.433965265750885,,30
70,139,255,豐盛,0.47047626972198486,0.47047626972198486,,30
125,154,221,穿衣服,0.20087295770645142,0.20087295770645142,,30
140,209,299,魚,0.430961012840271,0.430961012840271,,30
195,244,257,豬肉,0.5401390194892883,0.5401390194892883,,30
230,279,242,菜,0.37715330719947815,0.37715330719947815,,30
265,304,163,有,0.24514932930469513,0.24514932930469513,,30
300,339,247,蜜蜂,0.2525256276130676,0.2525256276130676,,30
320,369,276,這些,0.3242100477218628,0.3242100477218628,,30
350,379,46,你們(大家),0.2830786406993866,0.2830786406993866,,30
385,414,73,吃,0.2399144470691681,0.2399144470691681,,30
400,429,176,水壺,0.21008118987083435,0.21008118987083435,,30
415,464,168,棒,0.30674248933792114,0.30674248933792114,,30
450,479,176,水壺,0.22381705045700073,0.22381705045700073,,30
495,524,108,家人,0.27764761447906494,0.27764761447906494,,30
