start,end,cid,word,score_base,score_comb,dtw_cost,win
35,64,263,起床,0.2205704003572464,0.2205704003572464,,30
40,69,263,起床,0.22116050124168396,0.22116050124168396,,30
45,74,233,老師,0.3216996490955353,0.3216996490955353,,30
50,109,233,老師,0.6331313848495483,0.6331313848495483,,30
55,84,233,老師,0.6074925065040588,0.6074925065040588,,30
60,89,233,老師,0.6182947158813477,0.6182947158813477,,30
65,94,233,老師,0.6216182708740234,0.6216182708740234,,30
70,99,233,老師,0.6331313848495483,0.6331313848495483,,30
75,104,233,老師,0.6196753978729248,0.6196753978729248,,30
80,109,233,老師,0.48331987857818604,0.48331987857818604,,30
85,114,233,老師,0.4269440770149231,0.4269440770149231,,30
90,119,99,好,0.45846641063690186,0.45846641063690186,,30
95,174,99,好,0.502989649772644,0.502989649772644,,30
100,129,99,好,0.49892035126686096,0.49892035126686096,,30
105,134,99,好,0.47223126888275146,0.47223126888275146,,30
110,139,99,好,0.4110507667064667,0.4110507667064667,,30
115,144,99,好,0.39549973607063293,0.39549973607063293,,30
120,149,99,好,0.4015655517578125,0.4015655517578125,,30
125,154,99,好,0.4089272916316986,0.4089272916316986,,30
130,159,99,好,0.4210119843482971,0.4210119843482971,,30
135,164,99,好,0.4227291941642761,0.4227291941642761,,30
140,169,99,好,0.405070424079895,0.405070424079895,,30
145,174,99,好,0.3380821645259857,0.3380821645259857,,30
150,179,44,你,0.20160804688930511,0.20160804688930511,,30
195,224,75,同學,0.22871512174606323,0.22871512174606323,,30
200,259,75,同學,0.6508278846740723,0.6508278846740723,,30
205,234,75,同學,0.4034666419029236,0.4034666419029236,,30
210,239,75,同學,0.5225003957748413,0.5225003957748413,,30
215,244,75,同學,0.5406376123428345,0.5406376123428345,,30
220,249,75,同學,0.6508278846740723,0.6508278846740723,,30
225,254,75,同學,0.6452808380126953,0.6452808380126953,,30
230,259,75,同學,0.5852962732315063,0.5852962732315063,,30
235,264,75,同學,0.5232362747192383,0.5232362747192383,,30
