start,end,cid,word,score_base,score_comb,dtw_cost,win
0,39,231,給我,0.3756960332393646,0.3756960332393646,,30
25,64,234,老闆,0.33534324169158936,0.33534324169158936,,30
50,79,289,雞肉,0.2681404650211334,0.2681404650211334,,30
60,89,245,蘋果,0.22044728696346283,0.22044728696346283,,30
70,109,84,問,0.2412143498659134,0.2412143498659134,,30
100,129,198,牛,0.3046402633190155,0.3046402633190155,,30
115,154,148,斤,0.349431574344635,0.349431574344635,,30
140,169,3,一,0.20547626912593842,0.20547626912593842,,30
165,224,95,多少錢,0.40164393186569214,0.40164393186569214,,30
230,344,198,牛,0.35485243797302246,0.35485243797302246,,30
325,354,148,斤,0.23518764972686768,0.23518764972686768,,30
340,399,301,鳳梨,0.32362937927246094,0.32362937927246094,,30
380,409,17,三百元,0.32156044244766235,0.32156044244766235,,30
390,419,29,九,0.22687292098999023,0.22687292098999023,,30
435,464,198,牛,0.2643432021141052,0.2643432021141052,,30
445,474,148,斤,0.3234446346759796,0.3234446346759796,,30
455,484,11,七十元,0.47645729780197144,0.47645729780197144,,30
465,504,32,二,0.4830385446548462,0.4830385446548462,,30
510,549,260,買,0.23578853905200958,0.23578853905200958,,30
535,594,49,全部,0.7228289842605591,0.7228289842605591,,30
580,629,54,六百元,0.5159716606140137,0.5159716606140137,,30
610,649,228,給(你),0.41107016801834106,0.41107016801834106,,30
635,674,145,放心,0.5336673855781555,0.5336673855781555,,30
655,694,231,給我,0.23316389322280884,0.23316389322280884,,30
700,729,291,食物,0.20752599835395813,0.20752599835395813,,30
710,749,289,雞肉,0.3068108558654785,0.3068108558654785,,30
735,774,260,買,0.2949785888195038,0.2949785888195038,,30
765,794,144,放學,0.26514938473701477,0.26514938473701477,,30
775,804,149,早上,0.2457042634487152,0.2457042634487152,,30
785,834,234,老闆,0.2982238233089447,0.2982238233089447,,30
840,899,84,問,0.45242393016815186,0.45242393016815186,,30
880,909,288,雞,0.20010410249233246,0.20010410249233246,,30
890,919,3,一,0.20380471646785736,0.20380471646785736,,30
915,944,275,這三個,0.250253289937973,0.250253289937973,,30
925,974,95,多少錢,0.3184592127799988,0.3184592127799988,,30
970,999,149,早上,0.23554229736328125,0.23554229736328125,,30
985,1014,234,老闆,0.24500112235546112,0.24500112235546112,,30
1000,1029,301,鳳梨,0.2191019356250763,0.2191019356250763,,30
1080,1109,37,五百元,0.20119263231754303,0.20119263231754303,,30
1145,1174,185,洗衣服,0.20267228782176971,0.20267228782176971,,30
1205,1254,260,買,0.2261175513267517,0.2261175513267517,,30
1245,1274,240,花叢,0.23661449551582336,0.23661449551582336,,30
1255,1304,185,洗衣服,0.25440478324890137,0.25440478324890137,,30
1285,1314,240,花叢,0.2681184709072113,0.2681184709072113,,30
1295,1324,228,給(你),0.24017368257045746,0.24017368257045746,,30
1305,1354,240,花叢,0.4056606888771057,0.4056606888771057,,30
1335,1364,228,給(你),0.2061147689819336,0.2061147689819336,,30
1345,1384,229,給(我),0.36827996373176575,0.36827996373176575,,30
1365,1394,185,洗衣服,0.22032837569713593,0.22032837569713593,,30
