start,end,cid,word,score_base,score_comb,dtw_cost,win
0,29,80,哥哥,0.32467105984687805,0.32467105984687805,,30
5,64,80,哥哥,0.36357733607292175,0.36357733607292175,,30
10,39,80,哥哥,0.3453619182109833,0.3453619182109833,,30
15,44,80,哥哥,0.3544163107872009,0.3544163107872009,,30
20,49,80,哥哥,0.36215904355049133,0.36215904355049133,,30
25,54,80,哥哥,0.36357733607292175,0.36357733607292175,,30
30,59,80,哥哥,0.35340559482574463,0.35340559482574463,,30
35,64,80,哥哥,0.290822833776474,0.290822833776474,,30
40,69,80,哥哥,0.2544087767601013,0.2544087767601013,,30
45,74,80,哥哥,0.2194163203239441,0.2194163203239441,,30
50,79,131,我們兩個,0.22192174196243286,0.22192174196243286,,30
55,84,131,我們兩個,0.21458736062049866,0.21458736062049866,,30
90,119,51,公園,0.24722236394882202,0.24722236394882202,,30
95,134,51,公園,0.3394840359687805,0.3394840359687805,,30
100,129,51,公園,0.32764166593551636,0.32764166593551636,,30
105,134,51,公園,0.3394840359687805,0.3394840359687805,,30
110,139,51,公園,0.2994217276573181,0.2994217276573181,,30
115,144,51,公園,0.23420627415180206,0.23420627415180206,,30
120,149,91,回答,0.25302404165267944,0.25302404165267944,,30
135,204,203,玩,0.36992567777633667,0.36992567777633667,,30
140,169,203,玩,0.349016398191452,0.349016398191452,,30
145,174,203,玩,0.3626256585121155,0.3626256585121155,,30
150,179,203,玩,0.3605881333351135,0.3605881333351135,,30
155,184,203,玩,0.36992567777633667,0.36992567777633667,,30
160,189,203,玩,0.3692256212234497,0.3692256212234497,,30
165,194,203,玩,0.36884331703186035,0.36884331703186035,,30
170,199,203,玩,0.335855633020401,0.335855633020401,,30
175,204,203,玩,0.2682117819786072,0.2682117819786072,,30
200,239,144,放學,0.305692583322525,0.305692583322525,,30
205,234,144,放學,0.29575982689857483,0.29575982689857483,,30
210,239,144,放學,0.2854480743408203,0.2854480743408203,,30
225,264,80,哥哥,0.2558295726776123,0.2558295726776123,,30
230,259,80,哥哥,0.24418389797210693,0.24418389797210693,,30
235,264,80,哥哥,0.2558295726776123,0.2558295726776123,,30
240,269,80,哥哥,0.24804212152957916,0.24804212152957916,,30
245,274,80,哥哥,0.23059742152690887,0.23059742152690887,,30
250,354,269,跳繩,0.6779608130455017,0.6779608130455017,,30
255,284,269,跳繩,0.4160425066947937,0.4160425066947937,,30
260,289,269,跳繩,0.5766620635986328,0.5766620635986328,,30
265,294,269,跳繩,0.6520453691482544,0.6520453691482544,,30
270,299,269,跳繩,0.6779608130455017,0.6779608130455017,,30
275,304,269,跳繩,0.66370689868927,0.66370689868927,,30
280,309,269,跳繩,0.6379245519638062,0.6379245519638062,,30
285,314,269,跳繩,0.6390596032142639,0.6390596032142639,,30
290,319,269,跳繩,0.6734170913696289,0.6734170913696289,,30
295,324,269,跳繩,0.6713719367980957,0.6713719367980957,,30
300,329,269,跳繩,0.6398389339447021,0.6398389339447021,,30
305,334,269,跳繩,0.6440642476081848,0.6440642476081848,,30
