start,end,cid,word,score_base,score_comb,dtw_cost,win
15,44,176,水壺,0.2908423840999603,0.2908423840999603,,30
25,74,107,家,0.46357738971710205,0.46357738971710205,,30
55,124,292,養,0.7233255505561829,0.7233255505561829,,30
110,149,201,狗,0.25990819931030273,0.25990819931030273,,30
135,194,32,二,0.4463237524032593,0.4463237524032593,,30
180,209,60,努力,0.24331465363502502,0.24331465363502502,,30
215,244,176,水壺,0.2611371576786041,0.2611371576786041,,30
245,274,3,一,0.20054848492145538,0.20054848492145538,,30
255,284,296,馬,0.22887036204338074,0.22887036204338074,,30
265,294,144,放學,0.23758280277252197,0.23758280277252197,,30
280,369,149,早上,0.2741982340812683,0.2741982340812683,,30
380,429,201,狗,0.25758248567581177,0.25758248567581177,,30
420,469,178,汪汪,0.410709947347641,0.410709947347641,,30
450,479,78,告訴(牠),0.4238695204257965,0.4238695204257965,,30
460,529,147,整天,0.7884607911109924,0.7884607911109924,,30
545,574,60,努力,0.20396217703819275,0.20396217703819275,,30
555,604,196,熱鬧,0.4684966802597046,0.4684966802597046,,30
590,659,86,喜歡,0.3152918815612793,0.3152918815612793,,30
640,699,103,孤單,0.6393059492111206,0.6393059492111206,,30
685,734,26,不喜歡,0.3709889054298401,0.3709889054298401,,30
720,769,60,努力,0.3059481978416443,0.3059481978416443,,30
765,794,238,臉,0.22038626670837402,0.22038626670837402,,30
790,819,201,狗,0.21856559813022614,0.21856559813022614,,30
820,879,171,每天,0.5918235778808594,0.5918235778808594,,30
860,919,105,安靜,0.4400385916233063,0.4400385916233063,,30
905,934,204,玩飛盤,0.21927571296691895,0.21927571296691895,,30
915,954,60,努力,0.22292010486125946,0.22292010486125946,,30
945,994,217,睡覺,0.31900840997695923,0.31900840997695923,,30
980,1039,86,喜歡,0.2577018439769745,0.2577018439769745,,30
1025,1084,76,吵鬧,0.55766761302948,0.55766761302948,,30
1070,1119,26,不喜歡,0.365257203578949,0.365257203578949,,30
1105,1164,108,家人,0.270082026720047,0.270082026720047,,30
1145,1174,296,馬,0.20273412764072418,0.20273412764072418,,30
1160,1219,47,個性,0.7089551687240601,0.7089551687240601,,30
1205,1264,24,不一樣,0.5885390043258667,0.5885390043258667,,30
1260,1319,298,骨頭,0.5370731353759766,0.5370731353759766,,30
1305,1364,82,啃,0.8857302665710449,0.8857302665710449,,30
1345,1394,86,喜歡,0.2982224225997925,0.2982224225997925,,30
1375,1454,6,一樣,0.5891438722610474,0.5891438722610474,,30
