start,end,cid,word,score_base,score_comb,dtw_cost,win
10,39,176,水壺,0.21069744229316711,0.21069744229316711,,30
15,44,176,水壺,0.2908423840999603,0.2908423840999603,,30
20,49,176,水壺,0.30185481905937195,0.30185481905937195,,30
25,74,107,家,0.46357738971710205,0.46357738971710205,,30
30,59,107,家,0.423152357339859,0.423152357339859,,30
35,64,107,家,0.46357738971710205,0.46357738971710205,,30
40,69,107,家,0.45403262972831726,0.45403262972831726,,30
45,74,107,家,0.43317708373069763,0.43317708373069763,,30
50,79,107,家,0.39234089851379395,0.39234089851379395,,30
55,124,292,養,0.7233255505561829,0.7233255505561829,,30
60,89,292,養,0.6676352024078369,0.6676352024078369,,30
65,94,292,養,0.7233255505561829,0.7233255505561829,,30
70,99,292,養,0.7087516784667969,0.7087516784667969,,30
75,104,292,養,0.6932978630065918,0.6932978630065918,,30
80,109,292,養,0.6885066628456116,0.6885066628456116,,30
85,114,292,養,0.6658772230148315,0.6658772230148315,,30
90,119,292,養,0.6086858510971069,0.6086858510971069,,30
95,124,292,養,0.3920935094356537,0.3920935094356537,,30
100,129,201,狗,0.20026667416095734,0.20026667416095734,,30
105,134,201,狗,0.25186556577682495,0.25186556577682495,,30
110,149,201,狗,0.25990819931030273,0.25990819931030273,,30
115,144,201,狗,0.25638967752456665,0.25638967752456665,,30
120,149,201,狗,0.24379409849643707,0.24379409849643707,,30
125,154,201,狗,0.21187685430049896,0.21187685430049896,,30
130,159,32,二,0.3147731423377991,0.3147731423377991,,30
135,194,32,二,0.4463237524032593,0.4463237524032593,,30
140,169,32,二,0.4348042607307434,0.4348042607307434,,30
145,174,32,二,0.4463237524032593,0.4463237524032593,,30
150,179,32,二,0.41819462180137634,0.41819462180137634,,30
155,184,32,二,0.3725421726703644,0.3725421726703644,,30
160,189,32,二,0.314982146024704,0.314982146024704,,30
165,194,32,二,0.2411166876554489,0.2411166876554489,,30
175,204,60,努力,0.2408251166343689,0.2408251166343689,,30
180,209,60,努力,0.24331465363502502,0.24331465363502502,,30
215,244,176,水壺,0.2611371576786041,0.2611371576786041,,30
220,249,176,水壺,0.2573213279247284,0.2573213279247284,,30
245,274,3,一,0.20054848492145538,0.20054848492145538,,30
250,279,296,馬,0.20087480545043945,0.20087480545043945,,30
255,284,296,馬,0.22887036204338074,0.22887036204338074,,30
260,289,144,放學,0.2261940985918045,0.2261940985918045,,30
265,294,144,放學,0.23758280277252197,0.23758280277252197,,30
275,304,149,早上,0.21856413781642914,0.21856413781642914,,30
280,369,149,早上,0.2741982340812683,0.2741982340812683,,30
285,314,149,早上,0.2446882575750351,0.2446882575750351,,30
290,319,149,早上,0.2508319616317749,0.2508319616317749,,30
295,324,149,早上,0.24608129262924194,0.24608129262924194,,30
300,329,149,早上,0.2407282292842865,0.2407282292842865,,30
305,334,149,早上,0.24874381721019745,0.24874381721019745,,30
310,339,149,早上,0.2596628665924072,0.2596628665924072,,30
315,344,149,早上,0.26905015110969543,0.26905015110969543,,30
320,349,149,早上,0.2741982340812683,0.2741982340812683,,30
325,354,149,早上,0.2731189727783203,0.2731189727783203,,30
330,359,149,早上,0.26728272438049316,0.26728272438049316,,30
335,364,149,早上,0.2597716748714447,0.2597716748714447,,30
340,369,149,早上,0.2504328787326813,0.2504328787326813,,30
345,374,149,早上,0.231620654463768,0.231620654463768,,30
380,429,201,狗,0.25758248567581177,0.25758248567581177,,30
385,414,201,狗,0.25022241473197937,0.25022241473197937,,30
390,419,201,狗,0.25758248567581177,0.25758248567581177,,30
395,424,201,狗,0.2522262632846832,0.2522262632846832,,30
400,429,201,狗,0.24122855067253113,0.24122855067253113,,30
405,434,201,狗,0.23330800235271454,0.23330800235271454,,30
420,469,178,汪汪,0.410709947347641,0.410709947347641,,30
425,454,178,汪汪,0.40642863512039185,0.40642863512039185,,30
430,459,178,汪汪,0.410709947347641,0.410709947347641,,30
435,464,178,汪汪,0.39709940552711487,0.39709940552711487,,30
440,469,178,汪汪,0.36328125,0.36328125,,30
445,474,178,汪汪,0.34428516030311584,0.34428516030311584,,30
450,479,78,告訴(牠),0.4238695204257965,0.4238695204257965,,30
455,484,147,整天,0.41656816005706787,0.41656816005706787,,30
460,529,147,整天,0.7884607911109924,0.7884607911109924,,30
465,494,147,整天,0.6178436875343323,0.6178436875343323,,30
470,499,147,整天,0.6921346187591553,0.6921346187591553,,30
475,504,147,整天,0.7584133744239807,0.7584133744239807,,30
480,509,147,整天,0.7884607911109924,0.7884607911109924,,30
485,514,147,整天,0.7202045917510986,0.7202045917510986,,30
490,519,147,整天,0.5938661098480225,0.5938661098480225,,30
495,524,147,整天,0.489962637424469,0.489962637424469,,30
500,529,147,整天,0.43839889764785767,0.43839889764785767,,30
505,534,147,整天,0.2686256170272827,0.2686256170272827,,30
545,574,60,努力,0.20396217703819275,0.20396217703819275,,30
550,579,196,熱鬧,0.3318794369697571,0.3318794369697571,,30
555,604,196,熱鬧,0.4684966802597046,0.4684966802597046,,30
560,589,196,熱鬧,0.4513688087463379,0.4513688087463379,,30
565,594,196,熱鬧,0.4684966802597046,0.4684966802597046,,30
570,599,196,熱鬧,0.43290722370147705,0.43290722370147705,,30
575,604,196,熱鬧,0.3745424747467041,0.3745424747467041,,30
585,614,86,喜歡,0.2496962547302246,0.2496962547302246,,30
590,659,86,喜歡,0.3152918815612793,0.3152918815612793,,30
595,624,86,喜歡,0.30405622720718384,0.30405622720718384,,30
600,629,86,喜歡,0.30625444650650024,0.30625444650650024,,30
605,634,86,喜歡,0.3122594952583313,0.3122594952583313,,30
610,639,86,喜歡,0.3152918815612793,0.3152918815612793,,30
615,644,86,喜歡,0.3091820478439331,0.3091820478439331,,30
620,649,86,喜歡,0.29502618312835693,0.29502618312835693,,30
625,654,86,喜歡,0.2704535722732544,0.2704535722732544,,30
630,659,86,喜歡,0.2204892337322235,0.2204892337322235,,30
635,664,103,孤單,0.37050995230674744,0.37050995230674744,,30
640,699,103,孤單,0.6393059492111206,0.6393059492111206,,30
645,674,103,孤單,0.5707607269287109,0.5707607269287109,,30
650,679,103,孤單,0.6160433292388916,0.6160433292388916,,30
655,684,103,孤單,0.6369650363922119,0.6369650363922119,,30
660,689,103,孤單,0.6393059492111206,0.6393059492111206,,30
665,694,103,孤單,0.5423999428749084,0.5423999428749084,,30
670,699,103,孤單,0.5619493722915649,0.5619493722915649,,30
675,704,103,孤單,0.3628154397010803,0.3628154397010803,,30
680,709,26,不喜歡,0.3392929434776306,0.3392929434776306,,30
685,734,26,不喜歡,0.3709889054298401,0.3709889054298401,,30
690,719,26,不喜歡,0.36487433314323425,0.36487433314323425,,30
695,724,26,不喜歡,0.36420029401779175,0.36420029401779175,,30
700,729,26,不喜歡,0.3387487530708313,0.3387487530708313,,30
705,734,26,不喜歡,0.24948826432228088,0.24948826432228088,,30
710,739,176,水壺,0.23683297634124756,0.23683297634124756,,30
715,744,60,努力,0.2662280201911926,0.2662280201911926,,30
720,769,60,努力,0.3059481978416443,0.3059481978416443,,30
725,754,60,努力,0.2977507710456848,0.2977507710456848,,30
