start,end,cid,word,score_base,score_comb,dtw_cost,win
0,64,263,起床,0.25132232904434204,0.25132232904434204,,30
45,109,233,老師,0.5479951500892639,0.5479951500892639,,30
90,174,99,好,0.47440439462661743,0.47440439462661743,,30
200,259,75,同學,0.6450104713439941,0.6450104713439941,,30
245,274,270,蹺蹺板,0.40496277809143066,0.40496277809143066,,30
255,329,99,好,0.4382222592830658,0.4382222592830658,,30
365,394,27,不見,0.2002323567867279,0.2002323567867279,,30
395,469,254,讀書,0.4653341472148895,0.4653341472148895,,30
450,529,207,畫畫,0.6354629993438721,0.6354629993438721,,30
515,604,279,運動,0.7294500470161438,0.7294500470161438,,30
590,649,104,學,0.3817898631095886,0.3817898631095886,,30
635,724,94,多,0.4950281083583832,0.4950281083583832,,30
705,734,226,約會,0.3026813864707947,0.3026813864707947,,30
