start,end,cid,word,score_base,score_comb,dtw_cost,win
20,79,161,書包,0.5687521696090698,0.5687521696090698,,30
25,54,161,書包,0.39080846309661865,0.39080846309661865,,30
30,59,161,書包,0.4840391278266907,0.4840391278266907,,30
35,64,161,書包,0.5497161746025085,0.5497161746025085,,30
40,69,161,書包,0.5687521696090698,0.5687521696090698,,30
45,74,161,書包,0.5400611758232117,0.5400611758232117,,30
50,79,161,書包,0.45777153968811035,0.45777153968811035,,30
55,84,96,大,0.3196592330932617,0.3196592330932617,,30
60,89,96,大,0.4738970994949341,0.4738970994949341,,30
65,124,96,大,0.5866653323173523,0.5866653323173523,,30
70,99,96,大,0.5809413194656372,0.5809413194656372,,30
75,104,96,大,0.5866653323173523,0.5866653323173523,,30
80,109,96,大,0.5731343626976013,0.5731343626976013,,30
85,114,96,大,0.5464521646499634,0.5464521646499634,,30
90,119,96,大,0.506151556968689,0.506151556968689,,30
95,124,96,大,0.4487399458885193,0.4487399458885193,,30
100,129,96,大,0.3486859202384949,0.3486859202384949,,30
115,144,70,叫,0.2455919235944748,0.2455919235944748,,30
120,149,161,書包,0.35959115624427795,0.35959115624427795,,30
125,174,161,書包,0.5402883291244507,0.5402883291244507,,30
130,159,161,書包,0.526899516582489,0.526899516582489,,30
135,164,161,書包,0.5402883291244507,0.5402883291244507,,30
140,169,161,書包,0.5379918217658997,0.5379918217658997,,30
145,174,161,書包,0.4901452660560608,0.4901452660560608,,30
150,179,161,書包,0.36944353580474854,0.36944353580474854,,30
155,184,248,裡面,0.3269398808479309,0.3269398808479309,,30
160,219,248,裡面,0.5657211542129517,0.5657211542129517,,30
165,194,248,裡面,0.4441308379173279,0.4441308379173279,,30
170,199,248,裡面,0.5416122674942017,0.5416122674942017,,30
175,204,248,裡面,0.5527956485748291,0.5527956485748291,,30
180,209,248,裡面,0.5657211542129517,0.5657211542129517,,30
185,214,248,裡面,0.5531234741210938,0.5531234741210938,,30
190,219,248,裡面,0.48452872037887573,0.48452872037887573,,30
195,224,248,裡面,0.44464337825775146,0.44464337825775146,,30
200,269,160,書,0.5213791131973267,0.5213791131973267,,30
205,234,160,書,0.5035489201545715,0.5035489201545715,,30
210,239,160,書,0.5213791131973267,0.5213791131973267,,30
215,244,160,書,0.5122280716896057,0.5122280716896057,,30
220,249,160,書,0.49375027418136597,0.49375027418136597,,30
225,254,160,書,0.47259414196014404,0.47259414196014404,,30
230,259,160,書,0.46068185567855835,0.46068185567855835,,30
235,264,160,書,0.4228628873825073,0.4228628873825073,,30
240,269,160,書,0.3333873450756073,0.3333873450756073,,30
245,274,223,筆,0.2400417923927307,0.2400417923927307,,30
250,299,223,筆,0.4214032292366028,0.4214032292366028,,30
255,284,223,筆,0.2888792157173157,0.2888792157173157,,30
260,289,223,筆,0.315254807472229,0.315254807472229,,30
265,294,223,筆,0.40687042474746704,0.40687042474746704,,30
270,299,223,筆,0.4214032292366028,0.4214032292366028,,30
275,304,223,筆,0.4023572504520416,0.4023572504520416,,30
280,309,170,橡皮擦,0.3490130305290222,0.3490130305290222,,30
285,369,170,橡皮擦,0.6189176440238953,0.6189176440238953,,30
290,319,170,橡皮擦,0.5995916128158569,0.5995916128158569,,30
295,324,170,橡皮擦,0.6189176440238953,0.6189176440238953,,30
300,329,170,橡皮擦,0.5938681960105896,0.5938681960105896,,30
305,334,170,橡皮擦,0.5734035968780518,0.5734035968780518,,30
310,339,170,橡皮擦,0.5611765384674072,0.5611765384674072,,30
315,344,170,橡皮擦,0.5603984594345093,0.5603984594345093,,30
320,349,170,橡皮擦,0.5643912553787231,0.5643912553787231,,30
325,354,170,橡皮擦,0.5711619257926941,0.5711619257926941,,30
330,359,170,橡皮擦,0.5847285389900208,0.5847285389900208,,30
335,364,170,橡皮擦,0.49723225831985474,0.49723225831985474,,30
340,369,170,橡皮擦,0.4182989001274109,0.4182989001274109,,30
345,374,13,三,0.5745753645896912,0.5745753645896912,,30
350,389,13,三,0.6373491287231445,0.6373491287231445,,30
355,384,13,三,0.6233919262886047,0.6233919262886047,,30
360,389,13,三,0.5676800012588501,0.5676800012588501,,30
365,394,176,水壺,0.5518636703491211,0.5518636703491211,,30
370,409,176,水壺,0.5231796503067017,0.5231796503067017,,30
375,404,176,水壺,0.39785903692245483,0.39785903692245483,,30
380,409,176,水壺,0.3976166844367981,0.3976166844367981,,30
385,414,176,水壺,0.35678786039352417,0.35678786039352417,,30
390,419,96,大,0.3419792354106903,0.3419792354106903,,30
395,444,96,大,0.5344544649124146,0.5344544649124146,,30
400,429,96,大,0.5081480741500854,0.5081480741500854,,30
405,434,96,大,0.5344544649124146,0.5344544649124146,,30
410,439,96,大,0.5210318565368652,0.5210318565368652,,30
415,444,96,大,0.48249244689941406,0.48249244689941406,,30
420,449,96,大,0.36049920320510864,0.36049920320510864,,30
425,454,3,一,0.2652053236961365,0.2652053236961365,,30
430,469,3,一,0.3068261444568634,0.3068261444568634,,30
435,464,3,一,0.3005152940750122,0.3005152940750122,,30
440,469,3,一,0.27502286434173584,0.27502286434173584,,30
445,474,3,一,0.22626575827598572,0.22626575827598572,,30
455,484,163,有,0.2990801930427551,0.2990801930427551,,30
460,519,163,有,0.3600056767463684,0.3600056767463684,,30
465,494,163,有,0.3548634350299835,0.3548634350299835,,30
470,499,163,有,0.3600056767463684,0.3600056767463684,,30
475,504,163,有,0.3520645201206207,0.3520645201206207,,30
480,509,163,有,0.33741146326065063,0.33741146326065063,,30
485,514,163,有,0.29930758476257324,0.29930758476257324,,30
490,519,163,有,0.21068689227104187,0.21068689227104187,,30
500,539,173,比賽,0.2899799346923828,0.2899799346923828,,30
505,534,173,比賽,0.27950114011764526,0.27950114011764526,,30
510,539,173,比賽,0.2899799346923828,0.2899799346923828,,30
