start,end,cid,word,score_base,score_comb,dtw_cost,win
10,59,102,媽媽,0.23951679468154907,0.23951679468154907,,30
15,44,102,媽媽,0.23806214332580566,0.23806214332580566,,30
20,49,102,媽媽,0.23872417211532593,0.23872417211532593,,30
25,54,102,媽媽,0.22039473056793213,0.22039473056793213,,30
30,59,102,媽媽,0.20157021284103394,0.20157021284103394,,30
45,74,158,晚安,0.21341513097286224,0.21341513097286224,,30
50,119,158,晚安,0.4838358759880066,0.4838358759880066,,30
55,84,158,晚安,0.2958427965641022,0.2958427965641022,,30
60,89,158,晚安,0.39014530181884766,0.39014530181884766,,30
65,94,158,晚安,0.44873619079589844,0.44873619079589844,,30
70,99,158,晚安,0.4838358759880066,0.4838358759880066,,30
75,104,158,晚安,0.4714007079601288,0.4714007079601288,,30
80,109,158,晚安,0.4597121477127075,0.4597121477127075,,30
85,114,158,晚安,0.4731796979904175,0.4731796979904175,,30
90,119,158,晚安,0.4824891686439514,0.4824891686439514,,30
95,124,158,晚安,0.46565181016921997,0.46565181016921997,,30
100,129,158,晚安,0.3765970468521118,0.3765970468521118,,30
105,144,105,安靜,0.4052424132823944,0.4052424132823944,,30
110,139,158,晚安,0.33279258012771606,0.33279258012771606,,30
115,144,105,安靜,0.3357027471065521,0.3357027471065521,,30
120,149,158,晚安,0.2115398645401001,0.2115398645401001,,30
135,164,267,跑步,0.20007002353668213,0.20007002353668213,,30
140,169,267,跑步,0.2021145522594452,0.2021145522594452,,30
145,174,267,跑步,0.2004479467868805,0.2004479467868805,,30
160,189,197,爸爸,0.24104051291942596,0.24104051291942596,,30
165,204,197,爸爸,0.24961328506469727,0.24961328506469727,,30
170,199,197,爸爸,0.2409147471189499,0.2409147471189499,,30
175,204,197,爸爸,0.2204415202140808,0.2204415202140808,,30
185,214,300,鳥,0.2441117763519287,0.2441117763519287,,30
190,219,300,鳥,0.2369605302810669,0.2369605302810669,,30
195,224,158,晚安,0.3378522992134094,0.3378522992134094,,30
200,274,158,晚安,0.4942963719367981,0.4942963719367981,,30
205,234,158,晚安,0.47779810428619385,0.47779810428619385,,30
210,239,158,晚安,0.4942963719367981,0.4942963719367981,,30
215,244,158,晚安,0.478199303150177,0.478199303150177,,30
220,249,158,晚安,0.47616514563560486,0.47616514563560486,,30
225,254,158,晚安,0.48838698863983154,0.48838698863983154,,30
230,259,158,晚安,0.4739202857017517,0.4739202857017517,,30
235,264,158,晚安,0.376880019903183,0.376880019903183,,30
240,269,158,晚安,0.33743706345558167,0.33743706345558167,,30
245,274,158,晚安,0.3057567775249481,0.3057567775249481,,30
250,279,158,晚安,0.25356391072273254,0.25356391072273254,,30
255,284,204,玩飛盤,0.2090190052986145,0.2090190052986145,,30
270,299,267,跑步,0.20257338881492615,0.20257338881492615,,30
295,324,201,狗,0.21331867575645447,0.21331867575645447,,30
300,349,201,狗,0.2724001705646515,0.2724001705646515,,30
305,334,201,狗,0.266763836145401,0.266763836145401,,30
310,339,201,狗,0.2724001705646515,0.2724001705646515,,30
315,344,201,狗,0.271776407957077,0.271776407957077,,30
320,349,201,狗,0.2671237587928772,0.2671237587928772,,30
325,354,201,狗,0.23811429738998413,0.23811429738998413,,30
335,364,217,睡覺,0.31791359186172485,0.31791359186172485,,30
340,409,217,睡覺,0.4317912757396698,0.4317912757396698,,30
345,374,217,睡覺,0.41963955760002136,0.41963955760002136,,30
350,379,217,睡覺,0.43140047788619995,0.43140047788619995,,30
355,384,217,睡覺,0.43134790658950806,0.43134790658950806,,30
360,389,217,睡覺,0.4317912757396698,0.4317912757396698,,30
365,394,217,睡覺,0.4277895987033844,0.4277895987033844,,30
370,399,217,睡覺,0.4207687973976135,0.4207687973976135,,30
375,404,217,睡覺,0.3901928663253784,0.3901928663253784,,30
380,409,217,睡覺,0.2658964693546295,0.2658964693546295,,30
390,429,267,跑步,0.22860480844974518,0.22860480844974518,,30
395,424,267,跑步,0.22485238313674927,0.22485238313674927,,30
400,429,267,跑步,0.22860480844974518,0.22860480844974518,,30
410,479,258,貓,0.7755749821662903,0.7755749821662903,,30
415,444,258,貓,0.6846483945846558,0.6846483945846558,,30
420,449,258,貓,0.7543928623199463,0.7543928623199463,,30
425,454,258,貓,0.7732726335525513,0.7732726335525513,,30
430,459,258,貓,0.7755749821662903,0.7755749821662903,,30
