start,end,cid,word,score_base,score_comb,dtw_cost,win
0,69,124,情形,0.3604774475097656,0.3604774475097656,,30
50,89,194,為甚麼,0.2759350836277008,0.2759350836277008,,30
90,129,201,狗,0.24555698037147522,0.24555698037147522,,30
120,209,200,牽,0.36964213848114014,0.36964213848114014,,30
195,224,45,你們,0.2190864086151123,0.2190864086151123,,30
205,284,51,公園,0.4189496636390686,0.4189496636390686,,30
265,334,203,玩,0.4600229263305664,0.4600229263305664,,30
315,354,144,放學,0.511468231678009,0.511468231678009,,30
340,369,61,動物(到處跑),0.26713842153549194,0.26713842153549194,,30
350,429,51,公園,0.4615636467933655,0.4615636467933655,,30
410,459,300,鳥,0.2876399755477905,0.2876399755477905,,30
445,474,201,狗,0.2399226427078247,0.2399226427078247,,30
465,514,165,朋友,0.3724908232688904,0.3724908232688904,,30
500,549,94,多,0.42479079961776733,0.42479079961776733,,30
530,589,144,放學,0.5868929624557495,0.5868929624557495,,30
575,634,241,草地,0.49750375747680664,0.49750375747680664,,30
615,644,300,鳥,0.273979127407074,0.273979127407074,,30
625,654,201,狗,0.20693451166152954,0.20693451166152954,,30
640,669,61,動物(到處跑),0.2080419808626175,0.2080419808626175,,30
650,714,58,到處跑,0.7626227140426636,0.7626227140426636,,30
695,734,61,動物(到處跑),0.7193663120269775,0.7193663120269775,,30
720,769,85,喘,0.6256310939788818,0.6256310939788818,,30
755,804,227,累,0.5405898690223694,0.5405898690223694,,30
810,879,241,草地,0.48411595821380615,0.48411595821380615,,30
860,889,201,狗,0.24385803937911987,0.24385803937911987,,30
885,914,268,跳,0.2779531478881836,0.2779531478881836,,30
895,944,265,趴(在草地上),0.7267863750457764,0.7267863750457764,,30
930,959,144,放學,0.45224517583847046,0.45224517583847046,,30
940,969,108,家人,0.24892249703407288,0.24892249703407288,,30
955,1014,169,樹下,0.5793066024780273,0.5793066024780273,,30
995,1034,201,狗,0.2558371126651764,0.2558371126651764,,30
1020,1099,264,趴(在樹下),0.8606557846069336,0.8606557846069336,,30
1080,1119,144,放學,0.260418564081192,0.260418564081192,,30
1100,1204,123,微風吹,0.6257354021072388,0.6257354021072388,,30
1185,1224,217,睡覺,0.3424910306930542,0.3424910306930542,,30
1210,1299,239,舒服,0.3292090594768524,0.3292090594768524,,30
