start,end,cid,word,score_base,score_comb,dtw_cost,win
0,29,262,贏,0.2846689522266388,0.2846689522266388,,30
5,34,98,奶奶,0.2011752426624298,0.2011752426624298,,30
10,59,98,奶奶,0.2950080633163452,0.2950080633163452,,30
15,44,98,奶奶,0.2842947542667389,0.2842947542667389,,30
20,49,98,奶奶,0.2950080633163452,0.2950080633163452,,30
25,54,98,奶奶,0.2790231704711914,0.2790231704711914,,30
30,59,98,奶奶,0.24774989485740662,0.24774989485740662,,30
45,94,201,狗,0.2635219693183899,0.2635219693183899,,30
50,79,201,狗,0.25458088517189026,0.25458088517189026,,30
55,84,201,狗,0.2635219693183899,0.2635219693183899,,30
60,89,201,狗,0.24162815511226654,0.24162815511226654,,30
65,94,201,狗,0.21803916990756989,0.21803916990756989,,30
75,104,163,有,0.2612898349761963,0.2612898349761963,,30
80,119,23,不,0.40766608715057373,0.40766608715057373,,30
85,114,23,不,0.29363495111465454,0.29363495111465454,,30
90,119,23,不,0.40766608715057373,0.40766608715057373,,30
95,124,23,不,0.25540691614151,0.25540691614151,,30
105,134,267,跑步,0.2014833390712738,0.2014833390712738,,30
110,139,267,跑步,0.21209153532981873,0.21209153532981873,,30
115,144,267,跑步,0.2076299488544464,0.2076299488544464,,30
135,164,199,牠,0.21177320182323456,0.21177320182323456,,30
140,169,199,牠,0.20779910683631897,0.20779910683631897,,30
155,224,188,活潑,0.614871621131897,0.614871621131897,,30
160,189,188,活潑,0.4287264347076416,0.4287264347076416,,30
165,194,188,活潑,0.5185196399688721,0.5185196399688721,,30
170,199,188,活潑,0.5650005340576172,0.5650005340576172,,30
175,204,188,活潑,0.5804949998855591,0.5804949998855591,,30
180,209,188,活潑,0.5697459578514099,0.5697459578514099,,30
185,214,188,活潑,0.614871621131897,0.614871621131897,,30
190,219,188,活潑,0.5136263370513916,0.5136263370513916,,30
195,224,188,活潑,0.2951272130012512,0.2951272130012512,,30
200,229,236,聰明,0.20176228880882263,0.20176228880882263,,30
