start,end,cid,word,score_base,score_comb,dtw_cost,win
0,29,251,認真,0.3911368250846863,0.3911368250846863,,30
25,79,182,洗澡,0.2747441232204437,0.2747441232204437,,30
80,139,161,書包,0.5566413998603821,0.5566413998603821,,30
125,184,96,大,0.5887823104858398,0.5887823104858398,,30
180,239,161,書包,0.5465630888938904,0.5465630888938904,,30
220,279,248,裡面,0.5659208297729492,0.5659208297729492,,30
260,319,160,書,0.5193100571632385,0.5193100571632385,,30
305,364,223,筆,0.45499831438064575,0.45499831438064575,,30
345,429,170,橡皮擦,0.5880693197250366,0.5880693197250366,,30
410,449,13,三,0.6379821300506592,0.6379821300506592,,30
430,469,176,水壺,0.5265725255012512,0.5265725255012512,,30
455,504,96,大,0.5368225574493408,0.5368225574493408,,30
490,529,3,一,0.3057072162628174,0.3057072162628174,,30
520,569,163,有,0.35733598470687866,0.35733598470687866,,30
560,609,173,比賽,0.2937665581703186,0.2937665581703186,,30
