start,end,cid,word,score_base,score_comb,dtw_cost,win
0,29,263,起床,0.4064393639564514,0.4064393639564514,,30
5,84,263,起床,0.6830799579620361,0.6830799579620361,,30
10,39,263,起床,0.5531253814697266,0.5531253814697266,,30
15,44,263,起床,0.6019105911254883,0.6019105911254883,,30
20,49,263,起床,0.6527833938598633,0.6527833938598633,,30
25,54,263,起床,0.6830799579620361,0.6830799579620361,,30
30,59,263,起床,0.6634323000907898,0.6634323000907898,,30
35,64,263,起床,0.6325478553771973,0.6325478553771973,,30
40,69,263,起床,0.5986083745956421,0.5986083745956421,,30
45,74,263,起床,0.5855129957199097,0.5855129957199097,,30
50,79,263,起床,0.4594647288322449,0.4594647288322449,,30
55,84,263,起床,0.3079087436199188,0.3079087436199188,,30
60,89,150,早安,0.4298745095729828,0.4298745095729828,,30
65,149,150,早安,0.5973193645477295,0.5973193645477295,,30
70,99,150,早安,0.5549118518829346,0.5549118518829346,,30
75,104,150,早安,0.575613260269165,0.575613260269165,,30
80,109,150,早安,0.595207691192627,0.595207691192627,,30
85,114,150,早安,0.5973193645477295,0.5973193645477295,,30
90,119,150,早安,0.5416487455368042,0.5416487455368042,,30
95,124,150,早安,0.4871428310871124,0.4871428310871124,,30
100,129,150,早安,0.3989769220352173,0.3989769220352173,,30
105,134,150,早安,0.38195884227752686,0.38195884227752686,,30
110,139,150,早安,0.3610435128211975,0.3610435128211975,,30
115,144,150,早安,0.36286717653274536,0.36286717653274536,,30
120,149,150,早安,0.3650490641593933,0.3650490641593933,,30
125,154,150,早安,0.35513144731521606,0.35513144731521606,,30
130,159,59,刷牙,0.33933162689208984,0.33933162689208984,,30
135,214,59,刷牙,0.6673904657363892,0.6673904657363892,,30
140,169,59,刷牙,0.6459052562713623,0.6459052562713623,,30
145,174,59,刷牙,0.6673904657363892,0.6673904657363892,,30
150,179,59,刷牙,0.6568127870559692,0.6568127870559692,,30
155,184,59,刷牙,0.6473962664604187,0.6473962664604187,,30
160,189,59,刷牙,0.6269452571868896,0.6269452571868896,,30
165,194,59,刷牙,0.6014413833618164,0.6014413833618164,,30
170,199,59,刷牙,0.5724871754646301,0.5724871754646301,,30
175,204,59,刷牙,0.5330266952514648,0.5330266952514648,,30
