start,end,cid,word,score_base,score_comb,dtw_cost,win
5,34,197,爸爸,0.26781758666038513,0.26781758666038513,,30
30,79,102,媽媽,0.2563745379447937,0.2563745379447937,,30
65,124,112,工作,0.5236866474151611,0.5236866474151611,,30
105,164,274,辛苦,0.46176743507385254,0.46176743507385254,,30
160,189,60,努力,0.20557011663913727,0.20557011663913727,,30
170,199,159,晚餐,0.25925445556640625,0.25925445556640625,,30
185,214,60,努力,0.2571337819099426,0.2571337819099426,,30
195,234,80,哥哥,0.3222179412841797,0.3222179412841797,,30
220,249,101,姊姊,0.24938637018203735,0.24938637018203735,,30
250,279,254,讀書,0.3267453908920288,0.3267453908920288,,30
260,289,184,洗臉,0.43722158670425415,0.43722158670425415,,30
270,359,60,努力,0.7108392715454102,0.7108392715454102,,30
340,369,149,早上,0.23757046461105347,0.23757046461105347,,30
375,404,197,爸爸,0.20512151718139648,0.20512151718139648,,30
400,449,102,媽媽,0.25418490171432495,0.25418490171432495,,30
440,499,80,哥哥,0.3706749677658081,0.3706749677658081,,30
480,509,101,姊姊,0.2762780785560608,0.2762780785560608,,30
520,549,45,你們,0.20976436138153076,0.20976436138153076,,30
530,579,126,愛,0.6717897653579712,0.6717897653579712,,30
565,634,45,你們,0.3945128917694092,0.3945128917694092,,30
650,679,45,你們,0.2050328254699707,0.2050328254699707,,30
