start,end,cid,word,score_base,score_comb,dtw_cost,win
95,154,27,不見,0.560390293598175,0.560390293598175,,30
135,184,41,他,0.337925523519516,0.337925523519516,,30
165,204,244,著急,0.6275737285614014,0.6275737285614014,,30
190,259,143,擔心,0.8108570575714111,0.8108570575714111,,30
245,284,144,放學,0.3184650242328644,0.3184650242328644,,30
270,309,102,媽媽,0.2407395839691162,0.2407395839691162,,30
305,334,185,洗衣服,0.2564941644668579,0.2564941644668579,,30
315,374,114,幫,0.7408257126808167,0.7408257126808167,,30
360,419,138,找,0.5962967872619629,0.5962967872619629,,30
405,454,2,(我)問(你),0.4948815703392029,0.4948815703392029,,30
490,584,216,看見,0.6961981058120728,0.6961981058120728,,30
565,649,300,鳥,0.4298593997955322,0.4298593997955322,,30
635,674,124,情形,0.41379326581954956,0.41379326581954956,,30
655,714,39,什麼,0.43090540170669556,0.43090540170669556,,30
695,734,144,放學,0.46584075689315796,0.46584075689315796,,30
725,754,57,再見,0.293154239654541,0.293154239654541,,30
735,794,174,毛,0.664909839630127,0.664909839630127,,30
780,839,175,毛(短),0.8305777311325073,0.8305777311325073,,30
820,889,111,尖耳朵,0.6538820266723633,0.6538820266723633,,30
870,899,78,告訴(牠),0.2695307731628418,0.2695307731628418,,30
900,929,144,放學,0.3106955289840698,0.3106955289840698,,30
925,994,169,樹下,0.6612176895141602,0.6612176895141602,,30
980,1049,155,是,0.7972680330276489,0.7972680330276489,,30
1030,1079,253,謝謝,0.4417930841445923,0.4417930841445923,,30
1090,1119,201,狗,0.2129814624786377,0.2129814624786377,,30
1105,1134,300,鳥,0.28393301367759705,0.28393301367759705,,30
1120,1269,140,找到,0.6092889308929443,0.6092889308929443,,30
1255,1294,122,微笑,0.37251317501068115,0.37251317501068115,,30
1280,1319,140,找到,0.4325956404209137,0.4325956404209137,,30
